Time (min), Depth (µm), Load (N), Position (µm), Acoustic (aJ)
9.83833333333333E-06, 268.76922580679, 0.000263992145932113, 0,100.298118591309
0.000665225, 268.768629230631, 0.000461817209399329, 0,100.298118591309
0.001331425, 268.768709149837, 0.000270273830416916, 0.00500000000000023,108.581016540527
0.00199815, 268.768283113558, 0.000234013151761961, 0.0149999999999998,100.931243896484
0.00266483666666667, 268.768764685728, 0.000346164018552911, 0.0225,105.825775146484
0.00333164, 268.768641312651, 0.000259732359925476, 0.0300000000000001,106.812347412109
0.00399860166666667, 268.769919690055, 0.000104347664717342, 0.0375000000000002,106.812347412109
0.00466481166666667, 268.771703878065, -0.000121244004021392, 0.04375,101.78987121582
0.00533238166666667, 268.774175481048, -0.000372665875393244, 0.0500000000000001,104.869003295898
0.00599815666666667, 268.77663855539, -0.000779550437978437, 0.0562499999999999,100.065467834473
0.00666607166666667, 268.779364140348, -0.000820982856889751, 0.0649999999999999,107.313453674316
0.0073315, 268.782881447526, -0.000837768513734658, 0.0725000000000001,119.501876831055
0.00799867833333333, 268.785271054689, -0.000999817374192934, 0.0787499999999998,119.501876831055
0.00866547333333333, 268.789306945533, -0.000881240830174468, 0.085,102.175003051758
0.00933169333333333, 268.792066811485, -0.00079871347542759, 0.0912500000000002,103.873115539551
0.00999814166666667, 268.795512802754, -0.000549835476311254, 0.0987499999999999,107.64395904541
0.0106648266666667, 268.798182669977, -0.000564521238694043, 0.105,107.64395904541
0.0113314433333333, 268.802237205658, -0.000519980975887826, 0.11125,104.305335998535
0.0119984266666667, 268.804893497016, -0.000259036082885633, 0.11875,108.774223327637
0.01266484, 268.808265099529, -0.000204377328354711, 0.125,104.595397949219
0.01333148, 268.811800403934, -0.000464230276200046, 0.13125,106.91902923584
0.0139982766666667, 268.8147903043, -0.00034007551236943, 0.1375,106.91902923584
0.014665325, 268.818360750827, -0.000313849329651344, 0.145,111.340751647949
0.01533184, 268.820683059936, -0.000192176941133202, 0.15125,109.23616027832
0.0159982616666667, 268.824626373379, -0.000200302033007166, 0.15625,100.049858093262
0.0166648033333333, 268.827506285365, -0.00032197142171901, 0.16375,104.900657653809
0.0173322183333333, 268.83142137595, -0.000491752393793834, 0.17,104.900657653809
0.0179981066666667, 268.834541921844, -0.00077144034536976, 0.17625,106.499816894531
0.0186649666666667, 268.838779062445, -0.00107884540469064, 0.18375,106.670074462891
0.0193321083333333, 268.842573043973, -0.00112180774676958, 0.19,105.203399658203
0.0199996666666667, 268.846207547036, -0.00082189481107571, 0.19625,106.206466674805
0.0206648033333333, 268.849718064865, -0.000797585532106307, 0.2025,106.206466674805
0.0213321933333333, 268.852713579337, -0.000235743752831672, 0.21,98.4551620483398
0.0219984416666667, 268.856505944416, -0.000524594744159903, 0.21625,107.020683288574
0.0226651083333333, 268.858862466902, -0.000846934553314516, 0.2225,103.76375579834
