Time (min), Depth (µm), Load (N), Position (µm), Acoustic (aJ)
8.30333333333333E-06, 217.439786904659, -0.000350744679326963, 0,105.222373962402
0.000666026666666667, 217.439436494689, -0.000233971044760025, 0.00374999999999996,104.362983703613
0.00133279333333333, 217.438707004308, -0.000144176555004117, 0.00874999999999997,106.321014404297
0.00199930833333333, 217.438000785182, -3.70264370237927E-05, 0.015,104.369476318359
0.00266622666666667, 217.437923772541, 0.000214737417133256, 0.02375,104.369476318359
0.00333296333333333, 217.437629200082, 0.000330392107904077, 0.03125,104.88663482666
0.00399930833333333, 217.437157757989, 0.000321595049769929, 0.0375,110.162979125977
0.00466608, 217.437609526958, 0.000326105323215673, 0.04375,108.68701171875
0.00533282166666667, 217.437807662002, 0.000534942833500714, 0.05125,113.829780578613
0.00599927666666667, 217.43863253402, 0.000359364652650864, 0.05625,113.829780578613
0.00666646166666667, 217.439610262737, 0.000628391139740581, 0.06375,125.126091003418
0.00733287333333333, 217.441030710104, 0.000888359581807475, 0.07,109.805702209473
0.008001215, 217.442101666537, 0.00124952044106225, 0.08,112.405136108398
0.00866598166666667, 217.444098692214, 0.00110706059666867, 0.0837500000000001,114.74649810791
0.00933263666666667, 217.446608251283, 0.00118852000502788, 0.09125,114.74649810791
0.00999943333333333, 217.449338263367, 0.00100869703735167, 0.09875,107.696311950684
0.0106659483333333, 217.451445610377, 0.0011599074422229, 0.10375,105.073936462402
0.0113327933333333, 217.45506127401, 0.000840313995096984, 0.11,105.588897705078
0.01199937, 217.457970558568, 0.000939953990293697, 0.11875,113.061431884766
0.0126662866666667, 217.46138584523, 0.000899778508287362, 0.125,113.061431884766
0.0133327083333333, 217.464608614505, 0.00097511972396424, 0.13125,108.987861633301
0.0139994966666667, 217.468657716925, 0.000842230898803159, 0.1375,105.633239746094
0.0146661416666667, 217.47259970487, 0.000739754546092296, 0.14375,111.564582824707
0.0153327416666667, 217.476712099686, 0.000689490570785559, 0.15,110.631912231445
0.0159993066666667, 217.48052956062, 0.000626025758552816, 0.1575,110.631912231445
0.01666594, 217.485156030301, 0.000514288870982181, 0.16375,107.624351501465
0.017334165, 217.489317097995, 0.00010500892867865, 0.17,104.475563049316
0.0180007566666667, 217.49386225207, 0.000151010118108689, 0.17625,108.146545410156
0.018666025, 217.498674800687, 0.000170668130695933, 0.18375,113.334777832031
0.0193329216666667, 217.50363773965, 7.73431469095686E-06, 0.19125,113.334777832031
0.020001075, 217.508362961047, -0.000126918421844659, 0.1975,109.189559936523
0.0206665166666667, 217.513657817058, -9.80913697862416E-05, 0.2025,105.421737670898
0.0213325866666667, 217.517756049199, 6.4185479181329E-05, 0.20875,108.463882446289
0.02199943, 217.522921211054, 0.000112472553805761, 0.21625,107.030548095703
0.0226659716666667, 217.527088297007, 0.000659270088743975, 0.22375,107.030548095703
0.0233326666666667, 217.531980194495, 0.000816093211688628, 0.23,125.9111328125
0.02400109, 217.536552359566, 0.00135054636668387, 0.23625,107.262672424316
0.024665945, 217.542692386417, 0.00111652962110551, 0.24375,112.877418518066
0.0253331766666667, 217.548288537175, 0.0010669106134197, 0.24875,105.54744720459
0.025999325, 217.554021674708, 0.000752172422373532, 0.255,105.54744720459
0.026666095, 217.559918058702, 0.000960411462736656, 0.2625,109.59211730957
0.0273326266666667, 217.565286856464, 0.000740255520928001, 0.26875,110.973197937012
0.0280008266666667, 217.570996420934, 0.00076126796552769, 0.27625,105.405746459961
0.02866828, 217.576238105393, 0.000589876074324956, 0.2825,103.556488037109
0.0293331033333333, 217.582525290232, 0.000657812161968959, 0.28875,103.556488037109
0.0299993033333333, 217.587897129313, 0.000371335551438675, 0.29625,107.588623046875
0.0306661583333333, 217.594698439905, 0.000197527281618464, 0.3025,106.989288330078
0.03133262, 217.600321101539, 0.000256388825092462, 0.3075,105.620483398438
0.03199953, 217.606674731096, 0.000659424581063781, 0.315,109.681495666504
0.0326659283333333, 217.612310751722, 0.000196568829839766, 0.32125,109.681495666504
0.0333328916666667, 217.618288377749, 9.57528936983589E-05, 0.3275,104.144500732422
0.033999385, 217.623795950597, 0.000318226219113876, 0.33625,108.878257751465
0.03466637, 217.629330095194, 0.000491146533517325, 0.34375,111.386116027832
0.0353328083333333, 217.635351977973, 0.000135919376179528, 0.3475,113.815872192383
0.0360008516666667, 217.641362363407, 0.000334089422280747, 0.35375,113.815872192383
0.0366659383333333, 217.64730448196, 0.000181814070913173, 0.3625,112.093521118164
0.0373344733333333, 217.653234674172, -0.00010185168083907, 0.36875,106.76383972168
0.037999295, 217.659162814748, -0.000238853299372761, 0.375,105.463813781738
0.0386663816666667, 217.664777694327, 0.000212756016762758, 0.38,128.674667358398
0.0393327383333333, 217.670486867448, 0.0003228654860583, 0.3875,128.674667358398
0.0399992716666667, 217.676712681043, 0.000651548476662012, 0.39375,104.205718994141
0.0406659366666667, 217.683150655602, 0.000549234115807954, 0.4,105.124145507813
0.0413327866666667, 217.689769103136, 0.00054646975466516, 0.4075,112.025299072266
0.0419997033333333, 217.696189312607, -0.000163290094841692, 0.41375,101.471488952637
0.0426660866666667, 217.702856576457, -0.000195389982458116, 0.42,101.471488952637
0.0433326366666667, 217.708854108752, -0.000331857627819231, 0.4275,108.231262207031
0.0439993783333333, 217.715038753719, -0.000229634762396281, 0.43375,108.109832763672
0.0446660083333333, 217.721143406673, -0.000335601439809894, 0.44,111.173851013184
0.0453326316666667, 217.727495628716, -0.000208040347043111, 0.4475,111.173851013184
0.045999525, 217.733895247365, -0.000384167500394585, 0.45375,102.274658203125
0.04666647, 217.740299359195, -0.000181518679238837, 0.46,105.449615478516
0.0473328216666667, 217.746668889017, -9.32091149397111E-05, 0.46625,106.758117675781
0.0479993366666667, 217.753051148427, 3.63753761446241E-05, 0.4725,108.963485717773
0.0486667183333333, 217.759528470829, 0.000143002020401941, 0.48125,102.630668640137
0.0493326566666667, 217.766367026312, 0.00037646379388734, 0.48625,102.630668640137
0.04999951, 217.773012789457, 0.000147611288922062, 0.4925,110.491798400879
0.0506660566666667, 217.779414255165, -2.82278789014789E-05, 0.5,111.89461517334
0.0513327933333333, 217.784321808485, 4.84227710132385E-05, 0.50625,103.738632202148
0.0519995966666667, 217.788512850949, -0.000143920067803635, 0.5125,103.738632202148
0.0526663133333333, 217.79209615652, 8.9823691512084E-05, 0.52,112.345527648926
0.05333318, 217.795725084681, 0.000248872702632491, 0.52625,108.188652038574
0.0540013016666667, 217.800522228901, 0.000403343943730262, 0.5325,106.625679016113
0.05466607, 217.80654007111, 0.000349879129236875, 0.53875,109.190895080566
0.0553328283333333, 217.813138086302, 0.00085846458353143, 0.54625,126.783096313477
0.055999455, 217.819767724462, 0.000522895438823386, 0.5525,126.783096313477
0.056666625, 217.827281051093, 0.000251265082523278, 0.55875,106.181770324707
