Time (min), Depth (µm), Load (N), Position (µm), Acoustic (aJ)
8.66166666666667E-06, 228.012392247532, 0.000345890256366157, 0,103.896179199219
0.000663208333333333, 228.012364018203, 0.000366176737427145, 0.00124999999862041,104.442909240723
0.00132991833333333, 228.012660084598, 0.000365108791081993, 0.00624999999843112,109.918655395508
0.001996395, 228.014386560184, 0.000407871643172792, 0.0137499999990354,122.603736877441
0.00266337166666667, 228.017389905542, 0.000596574164825336, 0.0212499999996396,122.603736877441
0.00333, 228.021786927702, 0.000568983050708998, 0.0299999999988643,101.62686920166
0.00399648333333333, 228.026647096528, 0.000690097467221604, 0.0362499999990717,104.223472595215
0.004663175, 228.031897336721, 0.000689798982180339, 0.0424999999992792,109.467651367188
0.00532991166666667, 228.036902824845, 0.000704784729465034, 0.0499999999998835,101.797706604004
0.0059964, 228.04079899765, 0.0002689951187312, 0.0574999999987114,101.797706604004
0.00666338833333333, 228.044909457261, 6.6607284485381E-05, 0.0637499999989188,104.32048034668
0.00733007833333333, 228.049508929378, -0.000120395822520715, 0.0712499999995231,105.123886108398
0.00799641166666667, 228.054476614244, 0.000110807064430804, 0.078749999998351,102.027061462402
0.00866322166666667, 228.059868952921, 0.00026281092943888, 0.0849999999985585,104.54857635498
0.00933049833333333, 228.06579308581, 0.00059407079059247, 0.0899999999983692,104.54857635498
0.00999641166666667, 228.071174086159, 0.000608624559585265, 0.0974999999989734,103.131523132324
0.0106631983333333, 228.076738358781, 0.000631061932601844, 0.104999999999578,101.173416137695
0.0113304916666667, 228.082796499434, 0.000421861440504944, 0.109999999999388,109.757789611816
0.0119963783333333, 228.087591817765, 0.000266688234658924, 0.117499999999993,99.4637832641602
0.0126632766666667, 228.092484887544, 0.000144117391274452, 0.12499999999882,99.4637832641602
0.013330015, 228.097546625496, 0.000296674728472346, 0.129999999998631,105.542442321777
0.013996445, 228.102638954352, 0.000166145284843926, 0.136249999998839,106.08723449707
0.0146633283333333, 228.107980451074, 0.000155227333242252, 0.143749999999443,100.53108215332
0.01533001, 228.113051102025, -5.83559387261153E-05, 0.14999999999965,104.581581115723
0.0159964666666667, 228.118321067525, 6.14235448550498E-05, 0.156249999999858,104.581581115723
0.0166633133333333, 228.123720861384, -9.76809634895322E-05, 0.162499999998289,105.853858947754
0.0173303166666667, 228.128811219094, 0.000148150688632435, 0.169999999998893,102.558197021484
0.0179966633333333, 228.133395484767, 0.0002936388809488, 0.176249999999101,103.586776733398
0.01866305, 228.139035748718, 0.000600410972107746, 0.182499999999308,124.81746673584
0.0193300016666667, 228.143864849836, 0.000440088524977686, 0.188749999999516,124.81746673584
0.0199964816666667, 228.149601553222, 0.000453632844655801, 0.194999999999723,108.526161193848
0.02066372, 228.154146412736, 0.000284859821928745, 0.201249999999931,103.175354003906
0.0213298616666667, 228.159439071123, 0.000305237798335824, 0.208749999998759,102.658630371094
0.021996515, 228.164144906208, 0.000331115998486084, 0.214999999998966,104.118804931641
0.0226633716666667, 228.16964031461, 0.000765842162647974, 0.22249999999957,104.118804931641
0.0233300083333333, 228.17435026875, 0.00132723246457096, 0.228749999999778,103.659729003906
0.0239964633333333, 228.180470443738, 0.00152527501711916, 0.234999999999985,107.79923248291
0.0246633983333333, 228.185799652233, 0.00177788332888527, 0.242499999998813,107.811538696289
0.0253300633333333, 228.19137880112, 0.00176737785660076, 0.248749999999021,104.856018066406
