Time (min), Depth (µm), Load (N), Position (µm), Acoustic (aJ)
9.42666666666667E-06, 268.944820753381, -0.00118537496313106, 0,102.015441894531
0.000666495, 268.944772934067, -0.00137726632468129, 0.00124999999999995,106.71240234375
0.001332335, 268.944974458436, -0.00124791732174952, 0.00500000000000023,106.71240234375
0.00199908166666667, 268.944972774449, -0.00125023170550758, 0.0137499999999999,103.53173828125
0.00266579, 268.945334832369, -0.00101789787538597, 0.02125,106.592666625977
0.003332315, 268.945461022773, -0.000861346238800817, 0.0300000000000001,101.849327087402
0.00399920833333333, 268.94626253069, -0.000818592386256438, 0.0362499999999998,101.849327087402
0.004666005, 268.948320109843, -0.000981686694236325, 0.04375,100.25203704834
0.00533236, 268.949825248898, -0.00100262564247649, 0.0500000000000001,116.36238861084
0.00599907833333333, 268.952937612777, -0.0011944840056261, 0.0574999999999998,106.157043457031
0.00666577, 268.955321450726, -0.00133993469976862, 0.0649999999999999,110.397087097168
0.007332575, 268.958757759384, -0.00108679841448503, 0.0712500000000001,106.287666320801
0.00799907666666667, 268.961761196161, -0.00103894181829186, 0.0787499999999998,106.287666320801
0.00866576833333333, 268.965865149304, -0.00130306955143037, 0.085,102.508453369141
0.009332415, 268.969138394231, -0.00161666479986871, 0.0912500000000002,104.27082824707
0.00999916333333333, 268.972373793759, -0.0014138959847607, 0.0974999999999999,106.588264465332
0.01066607, 268.976087323701, -0.00181645776453558, 0.105,106.588264465332
0.011332385, 268.978634402804, -0.00183661975178608, 0.11125,107.460670471191
0.0119992483333333, 268.981487950993, -0.00159763225588515, 0.1175,109.053665161133
0.0126659666666667, 268.983397166395, -0.00114126367881044, 0.125,99.1101226806641
0.0133323733333333, 268.986375245882, -0.0012123091102525, 0.13125,106.828834533691
0.0139992266666667, 268.988533503294, -0.00065054832691689, 0.1375,106.828834533691
0.0146657483333333, 268.991401358269, -0.000676444526181243, 0.1425,126.833885192871
0.015332345, 268.994820548295, -0.00055327071308039, 0.15,103.462142944336
0.01599907, 268.997632243364, -0.000901185737634551, 0.1575,106.757843017578
0.0166657533333333, 269.001199883114, -0.000846901964246952, 0.16375,106.171157836914
0.017333795, 269.003830488071, -0.000732052732986951, 0.17,103.382133483887
0.0179991316666667, 269.007461232544, -0.000407889015439165, 0.17625,103.382133483887
0.018665945, 269.009434931296, -0.000621826269566701, 0.1825,104.892448425293
0.0193328633333333, 269.013164176336, -0.000286104132569525, 0.19,101.381256103516
0.019999185, 269.015553113339, -0.000735573056177766, 0.19625,107.791603088379
0.0206658366666667, 269.019091989853, -0.00117225662202597, 0.2025,104.756935119629
0.0213324466666667, 269.021840934196, -0.00150528939414303, 0.20875,104.756935119629
0.0219990933333333, 269.025302521486, -0.00159889819229404, 0.21625,110.816925048828
0.0226658466666667, 269.028287819848, -0.00173968562068043, 0.2225,113.743072509766
0.0233324033333333, 269.031000988302, -0.00153825473837393, 0.22875,104.441825866699
0.0239990833333333, 269.034455804191, -0.00147719130547212, 0.23625,104.441825866699
0.02466597, 269.037130210399, -0.00110733688286702, 0.2425,101.890151977539
0.025332405, 269.040478515682, -0.000865262542034092, 0.25,105.983734130859
0.025999075, 269.043436005474, -0.00104308161034624, 0.255,106.229499816895
0.0266657916666667, 269.047296144897, -0.000854476583779904, 0.2625,107.899658203125
0.027332485, 269.050100499635, -0.000879463828749612, 0.26875,109.460807800293
0.0279995733333333, 269.053966997303, -0.00101369508646415, 0.275,109.460807800293
0.02866597, 269.057311840543, -0.000905180037021812, 0.2825,98.3635940551758
0.02933241, 269.060466470007, -0.000717002489016679, 0.28875,102.385612487793
0.029999205, 269.063844942634, -0.000876784963297804, 0.29625,104.461380004883
0.0306657416666667, 269.067055856113, -0.00101683442875027, 0.3025,124.571365356445
0.0313330416666667, 269.07067671481, -0.00093593599218163, 0.3075,124.571365356445
0.0319990916666667, 269.073567109115, -0.00103527450255203, 0.315,109.256683349609
0.0326669783333333, 269.077858361675, -0.000825760526212344, 0.32125,104.752914428711
0.0333323866666667, 269.080736962535, -0.000630537832031117, 0.3275,105.441055297852
0.0339990666666667, 269.084786272102, -0.000329339460911112, 0.335,101.391716003418
0.0346658133333333, 269.087835508087, -0.000391401843593014, 0.34125,101.391716003418
0.0353324866666667, 269.091456303845, -0.000289379967997592, 0.3475,103.485328674316
0.0359990816666667, 269.094365618979, -0.000316357612947981, 0.35375,107.191612243652
0.0366661616666667, 269.098236001142, -0.000556183566739107, 0.36125,109.062843322754
0.037332475, 269.101805973182, -0.000865544527843158, 0.3675,111.695541381836
0.0379992566666667, 269.104903767768, -0.000741923737185119, 0.37375,111.695541381836
0.0386659633333333, 269.107977899198, -0.000466656063633249, 0.38,102.861671447754
0.0393330083333333, 269.109530745313, -0.000530365363564978, 0.3875,104.76766204834
0.0399990683333333, 269.111214991797, -0.000276012639420316, 0.39375,103.348152160645
0.0406661766666667, 269.112727928771, 7.54047092318207E-05, 0.4,102.439437866211
0.0413329533333333, 269.114258484387, 0.000104962224559641, 0.4075,102.439437866211
0.04199922, 269.116798856882, -7.98569921539918E-05, 0.41375,105.517890930176
0.04266606, 269.119685024638, 5.60916792785795E-05, 0.42,107.637588500977
0.0433326316666667, 269.12272363951, 0.000354654682733217, 0.4275,96.2495422363281
0.04399919, 269.124797161307, 0.000629887858066319, 0.43375,100.287254333496
0.044665895, 269.128012577221, 0.000807280947805431, 0.44,100.287254333496
0.0453326283333333, 269.12950563027, 0.00111935977241703, 0.44625,100.108154296875
0.0459990716666667, 269.132339677666, 0.00139878073740667, 0.45375,99.6688766479492
0.0466661766666667, 269.134602617422, 0.0013562998711887, 0.46,107.557518005371
0.0473324166666667, 269.137562844221, 0.0013256924085448, 0.46625,122.469429016113
0.0479990766666667, 269.139885466042, 0.00132783580087838, 0.47375,122.469429016113
0.0486669216666667, 269.142792063154, 0.00107270761571096, 0.48,105.52156829834
0.0493330583333333, 269.145613534059, 0.000729280365693986, 0.48625,107.505805969238
0.050000585, 269.148000330987, 0.000701335269333463, 0.4925,107.645980834961
0.05066574, 269.150390261577, 0.000713748645820235, 0.49875,104.068283081055
0.0513323516666667, 269.153071754162, 0.000456456069377597, 0.50625,104.068283081055
0.0519994116666667, 269.155546895235, 0.000432634265903016, 0.5125,102.598327636719
0.0526659416666667, 269.1576903398, 0.000579419892998231, 0.52,109.794593811035
0.0533324033333333, 269.159752263212, 0.000690751800937478, 0.52625,107.831169128418
0.053999235, 269.162203451772, 0.000515172120163225, 0.5325,107.297012329102
0.054665825, 269.164121860047, 0.000620436832807335, 0.54,107.297012329102
0.0553325283333333, 269.166420323351, 0.00077003631859316, 0.54625,114.293632507324
0.055999145, 269.168281585327, 0.000638153942897952, 0.5525,105.583869934082
0.056666195, 269.171130029702, 0.000460381372221054, 0.55875,102.17253112793
0.0573326683333333, 269.173019592263, 0.000236382623432375, 0.565,109.888862609863
0.0579993316666667, 269.17563842543, 8.0931931571752E-05, 0.57375,109.888862609863
0.0586664166666667, 269.177867043065, -0.000206647123628722, 0.57875,101.999290466309
0.0593334933333333, 269.180499818019, 0.000231824352384473, 0.585,103.436477661133
0.059999165, 269.18273685352, -0.000141041918932464, 0.5925,105.336074829102
0.06066596, 269.184816145296, -7.19553891011296E-05, 0.59875,108.261161804199
0.0613324066666667, 269.186875766795, 0.000129341999933488, 0.60625,108.261161804199
0.0620005366666667, 269.188619736929, 0.000182023853782105, 0.6125,102.714729309082
