Time (min), Depth (µm), Load (N), Position (µm), Acoustic (aJ)
8.825E-06, 228.685230979781, 0.000479823191930995, 0,157.827270507813
0.000666458333333333, 228.684854125606, 0.000587583779228462, 0.00375000000000028,157.444534301758
0.00133446833333333, 228.684135281892, 0.000220769703920121, 0.0162500000000006,156.748031616211
0.001999545, 228.684281399275, -0.000181198105621029, 0.0337500000000008,176.779434204102
0.00266628666666667, 228.685412228129, -0.000592796931455825, 0.0487500000000002,180.995941162109
0.00333332666666667, 228.686900414213, -0.000515966290591462, 0.0625000000000001,180.995941162109
0.00400010333333333, 228.69066142392, -0.000943261827984368, 0.0774999999999994,197.418319702148
0.004667145, 228.696863250019, -0.0011691249830826, 0.0912499999999993,191.29833984375
0.005332835, 228.704805329213, -0.00115033692681928, 0.104999999999999,186.916656494141
0.00599948166666667, 228.714017228325, -0.000975553705988171, 0.118750000000001,194.949401855469
0.00666635333333333, 228.724674934786, -0.000827184158446812, 0.131249999999999,194.949401855469
0.00733334333333333, 228.735942778417, -0.000800406003442057, 0.144999999999999,186.153610229492
0.007999675, 228.746738643523, -0.000728289625784789, 0.1575,188.727813720703
0.008666865, 228.758196704177, -0.000272869001081716, 0.17125,190.796859741211
0.00933294333333333, 228.769574459744, -0.000371061568952981, 0.18375,185.749496459961
0.00999956333333333, 228.781736932905, -0.000951044936966865, 0.19625,185.749496459961
0.0106669716666667, 228.793878768102, -0.00116168385684279, 0.21,221.442230224609
0.0113328416666667, 228.8059973634, -0.00103805406663833, 0.22375,183.290969848633
0.0119994333333333, 228.817375824847, -0.00139311773213116, 0.2375,184.768569946289
0.01266642, 228.828844781391, -0.00119133286760172, 0.25,184.768569946289
0.0133331816666667, 228.839430360884, -0.000947001140159313, 0.262500000000001,176.708221435547
0.01399946, 228.85061196466, -0.000607574189184704, 0.27625,179.26676940918
0.01466624, 228.860880031831, -0.000546795742025786, 0.2875,188.65608215332
0.01533307, 228.870269123901, -0.000123708993252315, 0.302500000000001,194.868804931641
0.0159995066666667, 228.880025750133, -0.00018976567527897, 0.316250000000001,205.731491088867
0.0166672333333333, 228.890281926269, -0.000292985990642628, 0.328749999999999,205.731491088867
0.0173335083333333, 228.900115853805, -0.000200883116868786, 0.342500000000001,209.336700439453
0.0179996183333333, 228.910873450484, -9.09251399592269E-05, 0.356250000000001,206.882629394531
0.01866618, 228.923018868146, -0.000637776672154704, 0.368749999999999,206.572448730469
0.0193328766666667, 228.93456258288, -0.000459243639720338, 0.382499999999999,213.624618530273
0.019999555, 228.94565581272, -0.00047059956933278, 0.396250000000001,213.624618530273
0.0208329516666667, 228.962181550079, -0.000520608557427201, 0.4125,217.358428955078
0.0214994983333333, 228.973607827611, -0.000586057769964266, 0.42625,215.329040527344
0.0221664966666667, 228.985316647772, -0.000131312111348929, 0.43875,213.941513061523
0.0228330783333333, 228.997362763586, -0.000193885968316105, 0.4525,213.436828613281
0.0234997366666667, 229.009461239449, -0.000346818286678576, 0.46625,213.436828613281
0.0241667383333333, 229.021809021013, -0.000395397846561643, 0.47875,217.387985229492
0.0248330233333333, 229.03375874932, -0.000313716449348234, 0.4925,213.810073852539
0.0254995266666667, 229.045586328044, -0.000765270268280832, 0.50625,217.602508544922
0.026166615, 229.057002438856, -0.000916200187288651, 0.51875,210.806396484375
