Time (min), Depth (µm), Load (N), Position (µm), Acoustic (aJ)
7.89E-06, 229.360505703083, 6.21866635898832E-05, 0,624.214965820313
0.000665543333333333, 229.360912556892, -0.000280834106828791, 0.005,630.234252929688
0.00133235166666667, 229.361411748722, -0.000447171251899874, 0.01875,635.594848632813
0.001998815, 229.363490668646, -0.000430028612983229, 0.03375,638.307373046875
0.00266539, 229.366665801076, -8.01801854906955E-05, 0.04875,641.30712890625
0.00333207333333333, 229.372622427398, -0.00020089562209078, 0.0625,641.30712890625
0.00399883333333333, 229.380040211298, -0.000273332983676615, 0.075,647.621887207031
0.004665485, 229.388591472218, -0.000370792088408417, 0.08875,647.814331054688
0.00533208166666667, 229.39788613571, -0.000194117462564737, 0.10375,648.507507324219
0.00599869, 229.408256420876, -0.000642546938412742, 0.11625,781.562866210938
0.00666541166666667, 229.4179879884, -0.000572390962226836, 0.13,658.412414550781
0.00733207833333333, 229.428502881727, -0.000515071341336945, 0.1425,658.412414550781
0.007998985, 229.439506980077, -0.000402498995724917, 0.15625,656.4892578125
0.00866558166666667, 229.450095832472, -0.00030944216986057, 0.17,659.190612792969
0.00933198333333333, 229.460027264883, -0.00030901019156867, 0.1825,653.270751953125
0.009998785, 229.469778532241, -0.000401608040501857, 0.19625,653.270751953125
0.01066536, 229.479190333054, -0.000490630069062563, 0.21,674.468322753906
0.0113320116666667, 229.488565530283, -0.000412633986724329, 0.2225,663.866394042969
0.0119986466666667, 229.498161640048, -0.000596473752675109, 0.23625,668.654724121094
0.01266538, 229.508390977577, -0.000457805717789333, 0.25,665.624877929688
0.0133320416666667, 229.518489528834, -3.21585975919111E-05, 0.26125,665.624877929688
0.0139987366666667, 229.52887733481, -7.58274041072938E-05, 0.275,674.896545410156
0.0146653183333333, 229.539294986687, -0.000620141063787377, 0.28875,674.812622070313
0.0153320866666667, 229.549199292343, -0.000831924426110514, 0.30125,680.246337890625
0.0159988033333333, 229.558329080533, -0.000792243919263525, 0.31625,677.248901367188
0.0166663016666667, 229.567513866196, -0.00120726257331161, 0.32875,677.248901367188
0.0173320783333333, 229.5761341054, -0.00124349325349975, 0.34125,681.85546875
0.0179987333333333, 229.584292040816, -0.00115487770460111, 0.355,684.269897460938
0.0186671933333333, 229.592625331574, -0.00101767809600368, 0.36875,690.775939941406
0.0193320516666667, 229.601981932635, -0.0013207438733033, 0.3825,692.284545898438
0.0200000333333333, 229.612237278053, -0.00149307021751553, 0.395,692.284545898438
0.0206654533333333, 229.622372452847, -0.00124254980088007, 0.40875,691.846618652344
0.0213320883333333, 229.633121312273, -0.000982158380067697, 0.4225,691.073852539063
0.02199881, 229.644336815694, -0.000879824520153889, 0.435,695.036193847656
0.0226654033333333, 229.65561976634, -0.000757232677849026, 0.45,839.063537597656
0.0233320516666667, 229.666470308979, -0.000309110686588705, 0.4625,690.974060058594
0.0239988683333333, 229.677584795707, -0.000171755085810828, 0.475,690.974060058594
0.0246654033333333, 229.689182710512, -0.000260525127008025, 0.49,694.0087890625
0.0253321133333333, 229.700365313726, -0.000520453071116031, 0.5025,693.432556152344
0.0259986566666667, 229.711276906855, -0.000345860340726646, 0.51625,695.642822265625
0.0266653066666667, 229.721972029317, -0.000535695305516191, 0.53,695.642822265625
0.0273321366666667, 229.733082658329, -0.000626289255042798, 0.5425,690.414123535156
0.027999075, 229.743576398526, -0.000388791184308101, 0.55625,697.194396972656
0.0286654266666667, 229.75512844379, -5.55244239628861E-05, 0.57,693.912109375
0.02933201, 229.766228642176, -0.000194258455501151, 0.5825,691.172424316406
0.029998725, 229.778068053782, -0.000260558125323642, 0.59625,691.172424316406
0.0306653483333333, 229.7889409568, -0.000326146830893973, 0.60875,691.432006835938
0.0313321566666667, 229.800165735568, -0.000334202926245387, 0.62375,686.498718261719
0.0319989083333333, 229.810509016585, -0.000317388770773055, 0.63625,692.713989257813
