Time (min), Depth (µm), Load (N), Position (µm), Acoustic (aJ)
9.57833333333333E-06, 241.402627919028, 0.000207465641712514, 0,1032.32775878906
0.00066764, 241.402781350822, 5.93300824205709E-05, 0.0049999999999998,1032.32775878906
0.00133405166666667, 241.402696100337, 0.000317383120684439, 0.0175000000000002,1031.67883300781
0.00200089, 241.404690449159, 0.000549920940567398, 0.0325000000000013,1018.08782958984
0.002667625, 241.407694631878, 0.000245475232540478, 0.0475000000000007,1025.88037109375
0.00333409833333333, 241.412369961739, -0.000101598334274676, 0.0612500000000005,1029.78430175781
0.00400095666666667, 241.4177290247, 8.39708447893642E-05, 0.0750000000000004,1029.78430175781
0.004666095, 241.424679149607, -5.27727867257124E-05, 0.0887500000000003,1034.9755859375
0.00533258, 241.431261513539, -8.88669737506513E-05, 0.1025,1038.11145019531
0.00600038833333333, 241.438933884125, -2.40822278092459E-05, 0.11625,1262.97106933594
0.00666592, 241.446631393983, -0.000154394182399194, 0.13,1045.36218261719
0.007334085, 241.455035676071, -0.00034718249889136, 0.1425,1046.19384765625
0.00800145, 241.463283772964, -0.000313270702255735, 0.15625,1046.19384765625
0.00866769833333333, 241.472241645711, -0.000374770613158891, 0.168750000000001,1039.12854003906
0.009334595, 241.481253741976, -0.000511350752892758, 0.18375,1040.65356445313
0.010165955, 241.493572233218, -8.49146723529523E-05, 0.1975,1050.15856933594
0.0108343033333333, 241.501398358789, -0.00018571860907788, 0.211250000000001,1047.91491699219
0.0115009133333333, 241.508980321523, -0.000131257844589442, 0.225000000000001,1047.91491699219
0.0121675816666667, 241.516721759441, -0.000107203552811101, 0.238750000000001,1063.45239257813
0.0128328766666667, 241.523860007784, -5.71405674594174E-05, 0.25125,1065.64074707031
0.0134993316666667, 241.533012394786, -7.06368895141197E-05, 0.266250000000001,1072.22607421875
0.0141659716666667, 241.542231036903, -0.000129643925676488, 0.278750000000001,1068.77954101563
0.0148327116666667, 241.552236457703, -0.000170696863628761, 0.29125,1068.77954101563
0.0155009333333333, 241.561625228168, 5.2841408283102E-05, 0.305000000000001,1075.068359375
0.0161674133333333, 241.571887474548, -3.41452224373011E-05, 0.3225,1076.08984375
