Time (min), Depth (µm), Load (N), Position (µm), Acoustic (aJ)
8.18333333333333E-06, 216.586717318458, 0.000465506000385598, 0,106.511451721191
0.000666143333333333, 216.586849378694, 0.000449630797759739, 0.00125,113.208198547363
0.00133277333333333, 216.586613714752, 0.000366870954709101, 0.00499999999999999,108.998641967773
0.00200100333333333, 216.585281903053, -0.000101071041059032, 0.01125,108.998641967773
0.00266607666666667, 216.58330259486, -0.000248147653552242, 0.02,104.14380645752
0.00333424666666667, 216.580460352316, -0.000366227722550721, 0.02875,88.3361206054688
0.00400088, 216.577870122429, -0.000933430232556527, 0.035,113.87735748291
0.00466790666666667, 216.575711448786, -0.00150829435773193, 0.0425,105.968940734863
0.005334255, 216.574336430578, -0.00144711543065107, 0.04875,105.968940734863
0.005999425, 216.573896144779, -0.00157776186844671, 0.05625,130.868576049805
0.00666608833333333, 216.574987690336, -0.00151532000482702, 0.0625,107.549987792969
0.00733414166666667, 216.575970190434, -0.00159852832535924, 0.06875,101.899185180664
0.00800122666666667, 216.577188058744, -0.00139238317980313, 0.0775,109.579765319824
0.00866761333333333, 216.577889107799, -0.00147797638056162, 0.08375,109.579765319824
0.00933297333333333, 216.577635978617, -0.00159961877057045, 0.09,105.949127197266
0.0100008916666667, 216.577121583403, -0.00163172165805693, 0.0975,105.249977111816
0.0106675616666667, 216.577224144531, -0.00119229023025562, 0.10375,102.783500671387
0.0113341483333333, 216.578068769131, -0.000986656559027288, 0.11,104.55696105957
0.0120009383333333, 216.580068620072, -0.000715771665261869, 0.11625,104.55696105957
0.0126661433333333, 216.583845207183, -0.00075679310478042, 0.12375,109.770866394043
0.013334655, 216.588753710448, -0.000761237381531166, 0.13,106.488151550293
0.013999445, 216.593491495226, -0.00089291426754062, 0.13625,111.934707641602
0.0146669583333333, 216.598923280299, -0.00110939089415046, 0.14375,106.543251037598
0.015332785, 216.603720883285, -0.00131744394390884, 0.15125,106.543251037598
0.0160011083333333, 216.609582662464, -0.00125011982552763, 0.15625,104.784225463867
0.016666105, 216.614900776078, -0.00154656043561159, 0.1625,107.324584960938
0.017332695, 216.620327477068, -0.00143892734193091, 0.17125,104.569763183594
0.017999345, 216.625112045669, -0.00115021884339974, 0.1775,106.522216796875
0.0186675816666667, 216.631466523352, -0.00111235024548693, 0.1825,106.522216796875
0.0193350733333333, 216.637038464989, -0.00116925588717776, 0.19,105.877967834473
0.01999944, 216.642961734036, -0.00101122982467041, 0.19625,108.960746765137
0.020666125, 216.648673778077, -0.00126794792996033, 0.20375,103.657730102539
0.0213343116666667, 216.654871592336, -0.00138524503829278, 0.21,102.85578918457
0.0219996566666667, 216.660345777475, -0.00135339113829975, 0.21625,102.85578918457
0.0226662083333333, 216.665932008562, -0.00111114880589115, 0.2225,132.229965209961
0.023332825, 216.671926381572, -0.00145251215958917, 0.22875,106.444946289063
0.02399932, 216.678206189433, -0.00157164217581871, 0.23625,106.84977722168
0.0246662966666667, 216.684010860882, -0.00178254958214157, 0.2425,106.22314453125
0.02533306, 216.690639721293, -0.00177558393200135, 0.24875,106.22314453125
0.02599953, 216.696549428768, -0.00210749176060342, 0.255,108.741333007813
0.0266664983333333, 216.702659766185, -0.00143843836642667, 0.2625,103.872734069824
0.0273332533333333, 216.708419185659, -0.00142506953792499, 0.26875,102.88117980957
0.0280010416666667, 216.714871375135, -0.0013110122669412, 0.275,106.235206604004
0.0286662616666667, 216.72020337832, -0.00106175328698393, 0.2825,106.235206604004
0.029334155, 216.726959988442, -0.000712930807974509, 0.29,110.120361328125
0.0299998566666667, 216.733220434135, -0.00105145330434267, 0.29625,108.421012878418
0.0306675133333333, 216.740361319922, -0.000972491270497446, 0.30125,108.646629333496
0.03133348, 216.746342680219, -0.00091682006676053, 0.3075,104.80753326416
0.0319995033333333, 216.753715300885, -0.00124024432151375, 0.31625,104.80753326416
0.0326660416666667, 216.75995725985, -0.00150076173599725, 0.32125,107.007987976074
0.0333336816666667, 216.7663801911, -0.00133440659181207, 0.3275,103.680252075195
0.0339998966666667, 216.772256798075, -0.00127012582055518, 0.335,108.818702697754
0.0346668266666667, 216.778895020319, -0.00122373465073779, 0.3425,108.416557312012
0.0353342783333333, 216.784655263881, -0.00110881342312768, 0.34875,108.416557312012
0.0360008516666667, 216.791266458008, -0.000863433248314858, 0.355,110.302276611328
0.0366677483333333, 216.797955934891, -0.000941681318016602, 0.36125,106.25121307373
0.037332685, 216.80462530898, -0.000984877648344959, 0.36875,103.677787780762
0.03799946, 216.811032400927, -0.000854880677985965, 0.375,108.542846679688
0.03866617, 216.818368996413, -0.000665836173463208, 0.38125,108.542846679688
0.03933274, 216.824831265702, -0.000560403469243425, 0.38875,130.789199829102
0.0399994866666667, 216.830917713393, -0.000465119255300175, 0.39375,104.353530883789
0.0406661366666667, 216.837748913979, -0.000432296403951348, 0.40125,105.672004699707
0.04133265, 216.844893677122, -0.000760113938004347, 0.4075,104.415969848633
0.04199976, 216.850462085264, -0.000663443793657438, 0.415,104.415969848633
0.042666565, 216.857115090815, -0.00104344520657216, 0.42125,104.186233520508
0.04333342, 216.863341039049, -0.00104775898987856, 0.4275,104.976371765137
0.043999425, 216.870243174208, -0.0011393623887411, 0.435,104.072021484375
0.04466608, 216.876004622108, -0.000857520545339527, 0.44125,104.072418212891
0.045332695, 216.884080299572, -0.00112371067489384, 0.44625,104.072418212891
0.0460008566666667, 216.891318918244, -0.000896206602179631, 0.45375,111.665092468262
0.046666035, 216.897824216704, -0.000726505126119434, 0.46125,111.560852050781
0.04733292, 216.904398384424, -0.000609382009102775, 0.4675,103.011749267578
0.0479995, 216.9122019463, -0.000823175270466344, 0.47375,108.866439819336
0.0486660133333333, 216.918551489157, -0.000771502865911153, 0.48125,108.866439819336
0.0493327266666667, 216.925578733748, -0.000687616579463636, 0.4875,106.512641906738
0.0499994566666667, 216.93432281398, -0.000827217567434509, 0.49375,105.68236541748
0.05066666, 216.941035858603, -0.000702336840065192, 0.5,110.393188476563
0.0513344466666667, 216.947618925414, -0.000543535316535085, 0.50625,110.267013549805
0.0520003616666667, 216.954712487258, -0.000794138229012725, 0.5125,110.267013549805
0.0526675433333333, 216.961146821709, -0.000850716887141136, 0.52,101.38745880127
0.0533328383333333, 216.96708066183, -0.00112632954341203, 0.5275,108.767356872559
