Time (min), Depth (µm), Load (N), Position (µm), Acoustic (aJ)
3.37566666666667E-05, 226.999284641187, 0.00127966934854171, 0,124.432479858398
0.000664815, 226.999009681641, 0.00125282819675453, 0,124.432479858398
0.00133143166666667, 226.997992002709, 0.00122854441647873, 0.005,123.198066711426
0.00199836833333333, 226.996692379624, 0.000969234441394897, 0.0125,125.052833557129
0.00266431, 226.99359473476, 0.0008554516565769, 0.02,124.991508483887
0.003331215, 226.991691922452, 0.00066828655767149, 0.0275,120.419883728027
0.00399764666666667, 226.989588936857, 0.000360256029704416, 0.035,120.419883728027
0.00466429, 226.987923200225, -0.000136768005249435, 0.0425,121.163528442383
0.00533101166666667, 226.98679700775, -7.13607905744069E-05, 0.04875,120.561729431152
0.00599764333333333, 226.987044950628, -9.83238108633491E-06, 0.055,119.474670410156
0.006664315, 226.987666626406, -0.000278588881740957, 0.0625,123.663024902344
0.007331265, 226.987847947669, -0.00036431407582568, 0.07,123.663024902344
0.00800061, 226.988581632958, -7.92203958289944E-05, 0.07625,122.697578430176
0.00866730666666667, 226.989010038465, -0.000119202387587309, 0.08125,120.000770568848
0.00933396666666667, 226.989303331192, -9.22997388570829E-05, 0.09,124.672698974609
0.010000445, 226.990161064538, -0.00013168026082342, 0.095,148.287536621094
0.0106672416666667, 226.991899650629, 4.52478522656645E-05, 0.1025,148.287536621094
0.01133389, 226.993090430771, -0.000104690616477806, 0.11,123.153816223145
0.0121673216666667, 227.00028782609, -0.000547654366886413, 0.1175,118.233352661133
0.012833945, 227.006404520944, -0.000721161151837806, 0.12375,152.126678466797
0.0135004433333333, 227.011615328732, -0.000555773459084018, 0.13125,156.00407409668
0.0141671633333333, 227.017467498695, -0.000690322700814555, 0.1375,158.568237304688
0.014834995, 227.023654753894, -0.000534237540825083, 0.14375,158.568237304688
0.015500555, 227.027044051916, -0.000241722233584578, 0.1525,155.235122680664
0.0161673183333333, 227.031471894947, -0.000352784155067476, 0.15625,149.788986206055
0.0168338416666667, 227.035936068995, -0.000319715316031498, 0.1625,151.682281494141
0.01750053, 227.041108829799, -0.000273778623372054, 0.17,148.821975708008
0.0181673033333333, 227.045677013794, -0.000610076731446351, 0.18,148.821975708008
0.01883398, 227.051096546305, -0.000629601250740452, 0.18375,150.099227905273
0.01950051, 227.056225646755, -0.000552523122328298, 0.19,149.440124511719
0.02016714, 227.061932429124, -0.000601869143730208, 0.19625,144.410781860352
0.0208339283333333, 227.067063554503, -0.00090393747119539, 0.20375,147.849334716797
0.0215004866666667, 227.072995042827, -0.000898261756275774, 0.21125,147.849334716797
0.0223346333333333, 227.078362266653, -0.00097465591909628, 0.22,149.33251953125
0.0230004616666667, 227.083058335722, -0.000921290099613508, 0.225,150.032821655273
0.0236673983333333, 227.088268422718, -0.000966443831606927, 0.23,148.129867553711
0.02433481, 227.093710805679, -0.0006603632056829, 0.23875,150.654678344727
0.0250005416666667, 227.098985502391, -0.000662710587735318, 0.245,150.654678344727
0.0256671366666667, 227.103458181416, -0.000733838515040805, 0.25125,152.05207824707
0.0263339116666667, 227.1094990378, -0.00112559483752299, 0.2575,179.088287353516
0.02700052, 227.114717609552, -0.00115813120326829, 0.265,149.151992797852
0.0276673533333333, 227.120321925984, -0.00111760173903902, 0.27125,147.777069091797
0.02833377, 227.125211287738, -0.00103848071322831, 0.27875,150.2998046875
0.0290004883333333, 227.131700900536, -0.00112269998297837, 0.285,150.2998046875
0.029667435, 227.136729211434, -0.00107439490928235, 0.2925,154.496459960938
0.03033378, 227.142509917844, -0.000937808769850873, 0.2975,151.00244140625
0.0310004816666667, 227.147928423597, -0.000921624582776688, 0.305,152.482437133789
0.0316671016666667, 227.153892466282, -0.000876523348201145, 0.3125,146.814971923828
0.0325005766666667, 227.161528569783, -0.000966418332913326, 0.31875,145.941421508789
0.0331671116666667, 227.167738796941, -0.000941080105633255, 0.3275,145.941421508789
0.0338338933333333, 227.172318289367, -0.00101270300805558, 0.33375,145.278045654297
0.0345005933333333, 227.177630230124, -0.00110480588180817, 0.33875,149.411926269531
0.0351682383333333, 227.182793822826, -0.0010190191907804, 0.34625,147.825561523438
0.0358347483333333, 227.189092566703, -0.000853288015274508, 0.35375,144.575790405273
0.0365004833333333, 227.194076336834, -0.000782485571585781, 0.35875,144.575790405273
0.0371672666666667, 227.200720055279, -0.000717787821302273, 0.365,148.150497436523
0.0378340583333333, 227.206589177341, -0.000572803603712927, 0.375,144.17919921875
0.038500545, 227.212081312704, -0.000487579384421401, 0.37875,142.579193115234
0.0391674116666667, 227.217016243361, -0.000395496009643548, 0.385,146.24674987793
0.0398338066666667, 227.222763783553, -0.000495386492258112, 0.39375,146.24674987793
0.0405005616666667, 227.2283330163, -0.000526631422879663, 0.3975,147.584365844727
0.0411673033333333, 227.23350565633, -0.000488425341912363, 0.405,146.597045898438
0.0418338183333333, 227.239026935711, -0.000429538299744764, 0.41375,148.361236572266
0.042667165, 227.244646550405, -0.00015277820113535, 0.42125,171.190078735352
0.0433340333333333, 227.249908831926, 7.91322750418212E-06, 0.42625,142.300750732422
0.0440007133333333, 227.254909300996, -0.000145667058285513, 0.43375,142.300750732422
0.044667335, 227.26150656456, -0.000356820452274266, 0.44125,145.176452636719
0.0453340416666667, 227.267116172789, -0.000249556340060548, 0.4475,143.2431640625
0.046001385, 227.272860576903, -0.000367300425865173, 0.4525,151.255249023438
0.046667295, 227.278354670171, -0.00019885738659185, 0.45875,149.146530151367
0.0473340016666667, 227.283796281173, -4.06333340632672E-05, 0.4675,149.146530151367
0.0480004533333333, 227.289080177018, 3.97716272704275E-05, 0.475,148.24235534668
0.0486671016666667, 227.295022439562, -0.000200489304661406, 0.48,145.438400268555
0.0495011516666667, 227.304034245657, -0.000568150837406366, 0.4875,147.591003417969
0.0501672766666667, 227.309766119535, -0.000657130868041272, 0.49625,143.150314331055
0.05083412, 227.315285584453, -0.000249491843289954, 0.5,147.068481445313
0.0515004166666667, 227.320607195566, -0.000123225185516977, 0.50875,147.068481445313
0.0521675033333333, 227.326032341338, -0.000473744079302784, 0.51375,143.877822875977
0.0528353916666667, 227.33234836182, -0.00059862180680204, 0.52125,143.030502319336
0.05350037, 227.33789497914, -0.000708822771507435, 0.52875,137.173004150391
0.05416766, 227.344328908047, -0.000659652241324468, 0.535,145.154205322266
0.0548338, 227.349641946265, -0.000575284479037235, 0.54,145.154205322266
0.055502675, 227.356002122829, -0.000239001370185716, 0.5475,152.380828857422
0.05616804, 227.361125566411, 7.26076028249448E-06, 0.555,140.992401123047
0.056834535, 227.367466994623, -0.000315784013511683, 0.56125,142.346176147461
0.05750112, 227.372769808271, -0.000803648008604542, 0.56625,145.332122802734
0.05816731, 227.379532403827, -0.00132174598505862, 0.57375,145.332122802734
0.0588348083333333, 227.384303218582, -0.00162521074233452, 0.58,143.00895690918
0.0595005116666667, 227.389808758576, -0.00184354577557755, 0.58625,169.630035400391
0.0601687616666667, 227.395484806753, -0.00177743959602434, 0.595,139.01481628418
0.060833965, 227.401536067336, -0.00159324434794748, 0.60125,146.890426635742
0.0615018483333333, 227.406201221782, -0.00100745327162398, 0.6075,146.890426635742
0.0621677033333333, 227.412099916538, -0.000723036057639436, 0.61375,142.774765014648
0.06283664, 227.418084118035, -0.000628650298541262, 0.62,146.021423339844
0.0635007383333333, 227.423123236883, -0.000371203229842581, 0.6275,143.856628417969
0.064167215, 227.428449031318, -0.000335838006205149, 0.6325,148.739273071289
