Time (min), Depth (µm), Load (N), Position (µm), Acoustic (aJ)
7.44E-06, 217.100309683512, -6.06903968078944E-05, 0,106.520027160645
0.000666366666666667, 217.099903266528, 0.000168289601774168, 0.00125,102.598411560059
0.00133303666666667, 217.099870783747, 6.74781654484786E-05, 0.005,102.598411560059
0.00199975333333333, 217.099242633869, 0.000341385407354052, 0.01125,111.82837677002
0.00266638166666667, 217.09695779714, 0.000229588522786034, 0.02,109.202476501465
0.00333414166666667, 217.094218301625, 0.000654127198636907, 0.03,109.848411560059
0.00400008666666667, 217.092069471307, 0.000285079735467034, 0.03625,106.804992675781
0.00466657833333333, 217.089977354969, 0.000197292144966512, 0.0425,106.804992675781
0.00533297166666667, 217.088813467385, -0.000240598860217605, 0.04875,110.580039978027
0.00599997833333333, 217.089803000278, -0.000293504202823561, 0.0575,130.398559570313
0.00666653333333333, 217.091217525174, -0.000865932450385497, 0.06375,101.869323730469
0.00733300333333333, 217.093543544309, -0.000466905993045472, 0.07,101.538352966309
0.00799962166666667, 217.095210167833, -0.00023920393028878, 0.0775,101.538352966309
0.00866676666666667, 217.097629885902, -0.000130160907371479, 0.08375,106.378089904785
0.00933318, 217.099807333635, -0.000130781876201952, 0.09,108.635688781738
0.00999984, 217.102306964068, 1.08335106250698E-05, 0.0975,105.99934387207
0.0106664816666667, 217.104708227918, -0.000325416599889578, 0.10375,107.496963500977
0.0113330683333333, 217.107868333085, -0.000539491847104721, 0.11,107.496963500977
0.0119998683333333, 217.110070408182, -0.0004628816951914, 0.1175,105.405860900879
0.0126662683333333, 217.11333699895, -0.000446709507512441, 0.125,105.528823852539
0.013333205, 217.116881131705, -0.000502130223788997, 0.13125,106.606689453125
0.01399982, 217.120589713407, -0.000398888909462439, 0.135,102.83650970459
0.01466658, 217.124321844599, -0.000416795010049121, 0.1425,102.83650970459
0.0153329483333333, 217.128381265602, -0.000428956399193638, 0.15125,107.983543395996
0.0159999116666667, 217.133153074825, -0.000733733590556185, 0.15875,105.445152282715
0.016832935, 217.139449556806, -0.000539667338344919, 0.16625,114.929382324219
0.0174997416666667, 217.144080347073, -0.000685849995745009, 0.1725,111.214698791504
0.01816655, 217.148845192376, -0.000827087401537393, 0.1775,108.508514404297
0.0188330733333333, 217.153225794982, -0.000601491233004195, 0.18375,108.508514404297
0.0194998133333333, 217.157593775385, -0.00079900581203492, 0.19375,109.720611572266
0.0203330616666667, 217.162441553554, -0.000454446118923454, 0.19875,111.666282653809
0.020999625, 217.166780089094, -0.000537924425890776, 0.2075,106.332084655762
0.0216681016666667, 217.171755139256, -0.000598422387143777, 0.21375,133.907745361328
0.0223329183333333, 217.176507983048, -0.000608975857051698, 0.21875,110.750946044922
0.02299979, 217.181653351141, -0.00035805946028876, 0.22625,110.750946044922
0.0236664033333333, 217.186552099532, -0.000531966725098331, 0.23375,107.566528320313
0.0243334766666667, 217.19214615711, -0.00068853186102437, 0.24,103.780502319336
0.02499964, 217.197286345478, -0.000101194362386067, 0.245,112.189666748047
0.0256665516666667, 217.203533891517, -0.000153924213836842, 0.25375,110.113342285156
0.026332975, 217.209785906797, -0.00025385969416225, 0.25875,110.113342285156
0.0269996733333333, 217.216401394137, -0.000334405648474868, 0.265,108.101409912109
0.0276664816666667, 217.22234787614, -0.00022333922721876, 0.2725,108.124145507813
0.0283330216666667, 217.228638602257, -0.000441431272665959, 0.28,116.638565063477
0.0289997516666667, 217.234726855387, -0.000267942486807405, 0.28625,107.434188842773
0.029666855, 217.240899164958, -0.000465988039204408, 0.2925,107.434188842773
