"n_peaks","mean_AE","total_AE","first_AE","first_load","Source"
23,2472.01282135596,56856.2948911871,523.751394513227,1.2637880197868,"Alumina 20N 5Nmin"
14,1787.47144632983,25024.6002486176,327.875793340847,1.42131653791544,"Alumina 20N 5Nmin"
23,1759.8595312565,40476.7692188996,298.199636396193,1.91384857538231,"Alumina 20N 5Nmin"
23,1777.21775160796,40876.008286983,706.921014600481,1.17932565554083,"Alumina 20N 5Nmin"
15,1422.68533155958,21340.2799733937,352.790322200858,1.70415053151656,"Alumina 20N 5Nmin"
18,1130.3640123716,20346.5522226889,234.50875894007,2.71815757512575,"Alumina 20N 5Nmin"
21,1610.80615117775,33826.9291747328,259.322463549868,2.33309630729474,"Alumina 20N 5Nmin"
15,2312.83134318181,34692.4701477272,421.366658123219,2.81221292497957,"Alumina 20N 5Nmin"
15,3143.57861940646,47153.6792910969,237.033709738491,1.02494814880904,"Alumina 20N 5Nmin"
14,1424.55273619185,19943.738306686,429.524339585409,1.39637147505184,"Alumina 20N 5Nmin"
10,4894.59675190819,48945.9675190819,277.780382279281,1.56112440841869,"Alumina 20N 5Nmin"
19,3190.1760254842,60613.3444841997,308.471821125643,3.78644135426843,"Alumina 20N 5Nmin"
17,3513.33641522119,59726.7190587603,331.534547904442,1.32203105775627,"Alumina 20N 5Nmin"
16,4493.36425951739,71893.8281522783,378.183973109922,1.69956582921683,"Alumina 20N 5Nmin"
23,1977.83935260835,45490.305109992,406.152169725788,2.87214119347132,"Alumina 20N 5Nmin"
21,1694.6380679176,35587.3994262695,779.300183105469,2.28654212949781,"Alumina 20N 5Nmin"
20,2092.71984384977,41854.3968769954,636.230019936195,1.01429088720567,"Alumina 20N 5Nmin"
14,2072.6831497457,29017.5640964398,332.338453700776,1.13810697392058,"Alumina 20N 5Nmin"
16,4709.47176418643,75351.5482269829,646.744928935576,2.20826292162344,"Alumina 20N 5Nmin"
17,3077.13680494112,52311.3256839991,717.723090700543,2.40662912155008,"Alumina 20N 5Nmin"
17,2628.23448815615,44679.9862986546,858.531702439815,3.32985559924475,"Alumina 20N 5Nmin"
14,6090.52902917686,85267.406408476,653.997088171698,0.794188241107066,"Alumina 20N 5Nmin"
