"AE","Load","Depth","PeakNumber","Source"
1565.93173137168,13.5830906231534,9.543497640434,11,"Alumina 20N 20Nmin"
271.614958910743,13.7608100649909,9.62458615775802,12,"Alumina 20N 20Nmin"
324.23236003379,15.2034191347394,10.152568228973,13,"Alumina 20N 20Nmin"
1023.8763114498,15.2889958918078,10.194948749337,14,"Alumina 20N 20Nmin"
1058.6419364498,15.3750168095667,10.241885425056,15,"Alumina 20N 20Nmin"
21056.7023612545,19.8796742768118,11.692591111621,16,"Alumina 20N 20Nmin"
673.948760180274,19.8872240515945,11.705225115146,17,"Alumina 20N 20Nmin"
286.863575865655,1.33956773101009,2.70846399361699,1,"Alumina 20N 20Nmin"
1382.48387615863,2.15987931311343,3.567428474048,2,"Alumina 20N 20Nmin"
1066.5685929555,2.88049508933311,4.18443594008099,3,"Alumina 20N 20Nmin"
10585.7282609242,4.44481505966971,5.30476273506599,4,"Alumina 20N 20Nmin"
3686.0451554555,4.62686143766959,5.452543923767,5,"Alumina 20N 20Nmin"
1240.17540447894,5.48246949286775,5.96977890901098,6,"Alumina 20N 20Nmin"
320.547657896905,7.50109757428082,7.03643124951199,7,"Alumina 20N 20Nmin"
243.576313902765,7.76817471127425,7.18114905552198,8,"Alumina 20N 20Nmin"
12715.1071671742,9.48684590470963,7.987694996177,9,"Alumina 20N 20Nmin"
316.985005309015,10.317364901605,8.37273637040499,10,"Alumina 20N 20Nmin"
1599.49596111956,14.4775441276334,9.991115115995,11,"Alumina 20N 20Nmin"
954.760975767999,15.0039801552998,10.234209139745,12,"Alumina 20N 20Nmin"
401.229756285577,17.8698734964611,11.205456208624,13,"Alumina 20N 20Nmin"
713.979725767999,17.8829395111688,11.209901300324,14,"Alumina 20N 20Nmin"
264.777363707452,18.6236875356668,11.457479009101,15,"Alumina 20N 20Nmin"
846.455555846124,19.2718950758768,11.664283873456,16,"Alumina 20N 20Nmin"
464.311451842218,19.6844397856855,11.803534498718,17,"Alumina 20N 20Nmin"
