"AE","Load","Depth","PeakNumber","Source"
3170.46981172277,7.61658927960372,8.357237508645,4,"Sic Stats (108)"
836.047140665883,1.6918652553063,2.62266128764,1,"Sic Stats (109)"
1586.45155961119,2.3557729149157,3.39334043470899,2,"Sic Stats (109)"
12865.0044160565,2.91103854450126,3.998297706991,3,"Sic Stats (109)"
22607.583517619,2.91453267149493,4.00666190266298,4,"Sic Stats (109)"
1957.22267777525,2.92425182481196,4.03364993871699,5,"Sic Stats (109)"
1788.53688675963,4.21969237868146,5.34461826244598,6,"Sic Stats (109)"
5113.15138871275,4.45113645348671,5.56947936404998,7,"Sic Stats (109)"
900.471212931503,6.272124316162,7.21393838309399,8,"Sic Stats (109)"
821.272116251813,7.38534837507657,8.14643263051798,9,"Sic Stats (109)"
696.398825236193,7.76941108450652,8.46757169062198,10,"Sic Stats (109)"
2141.18743746635,2.52647695348495,3.62101860510103,1,"Sic Stats (11)"
5464.4047226226,2.52925767731207,3.62472898587805,2,"Sic Stats (11)"
7765.4154648101,5.98421360597286,7.098036724645,3,"Sic Stats (11)"
4156.0697616851,6.2979252155653,7.39306490245303,4,"Sic Stats (11)"
4324.4379257476,9.12318803505473,9.81458241399605,5,"Sic Stats (11)"
2351.94354098198,9.77988992160281,10.357759532337,6,"Sic Stats (11)"
9538.12884371635,9.78194284448664,10.361688465311,7,"Sic Stats (11)"
9551.31146090385,9.82371589177003,10.417942149694,8,"Sic Stats (11)"
19531.9462265288,9.82735325106924,10.422293442436,9,"Sic Stats (11)"
13833.1171249663,9.89105081710681,10.493274219032,10,"Sic Stats (11)"
1923.53263468405,2.49024001292741,3.58706359975699,1,"Sic Stats (110)"
2023.1551932778,2.82499572599653,3.945409209514,2,"Sic Stats (110)"
4516.96940226217,2.82933791339298,3.95235302428398,3,"Sic Stats (110)"
1120.16349405905,3.88411565900493,5.04923068988299,4,"Sic Stats (110)"
1125.59879679342,4.34388004301866,5.50801160033998,5,"Sic Stats (110)"
15317.8590506997,5.80680298992209,6.857931987852,6,"Sic Stats (110)"
6143.54020304342,7.06212646433112,7.95816516743398,7,"Sic Stats (110)"
5253.31608194967,7.67650011548235,8.51854308257799,8,"Sic Stats (110)"
4034.22819132467,7.77394908822204,8.63072095029798,9,"Sic Stats (110)"
8819.98307413717,7.77919756459651,8.63603933411,10,"Sic Stats (110)"
2823.58340557216,2.62190426537439,3.75280569306202,1,"Sic Stats (111)"
2363.64859111903,3.86522632810152,5.07437605815801,2,"Sic Stats (111)"
22079.4742747128,5.3544416403666,6.53606803851801,3,"Sic Stats (111)"
2089.32119854091,5.52534906936441,6.71788149767102,4,"Sic Stats (111)"
1683.01382549403,6.54342391052519,7.62126860638301,5,"Sic Stats (111)"
1382.90213314274,1.29886473705949,2.19982665730799,1,"Sic Stats (112)"
2253.3295013068,3.35167134522079,4.58602536037199,2,"Sic Stats (112)"
729.083468591956,6.54465778683592,7.71289827722299,3,"Sic Stats (112)"
1020.58780208805,6.95515974474994,8.09485917279798,4,"Sic Stats (112)"
729.572360193516,7.4542449852178,8.578209755633,5,"Sic Stats (112)"
705.82895199039,7.53363925382625,8.657106165513,6,"Sic Stats (112)"
1213.88150325993,7.56824425115324,8.69415684549298,7,"Sic Stats (112)"
723.419528162266,7.59653200528885,8.71879584553599,8,"Sic Stats (112)"
1136.71805111149,7.68867919133161,8.79747114473,9,"Sic Stats (112)"
731.568881189606,7.93215728468038,9.01193202436099,10,"Sic Stats (112)"
1566.14972210403,1.87839960611343,2.96692370468298,1,"Sic Stats (113)"
1430.51861858841,2.37586017768674,3.562763935025,2,"Sic Stats (113)"
887.408267025913,3.4839310489405,4.77299721039699,3,"Sic Stats (113)"
1476.08990765091,3.71084400283889,5.01302691862099,4,"Sic Stats (113)"
1338.32391643997,4.36965173711256,5.67855484607199,5,"Sic Stats (113)"
773.490176205603,5.22367974767465,6.51623160601599,6,"Sic Stats (113)"
867.503726010283,5.58556860137429,6.865311534629,7,"Sic Stats (113)"
921.138003354033,5.58994981681038,6.87161980157998,8,"Sic Stats (113)"
709.851504330598,5.59421249020074,6.87799589521299,9,"Sic Stats (113)"
776.182803158723,5.63804483504777,6.92088250804798,10,"Sic Stats (113)"
715.201968197786,5.72203713020223,6.99353444478598,11,"Sic Stats (113)"
2973.06293011185,6.02676051476378,7.27730913009998,12,"Sic Stats (113)"
6937.73163128372,6.03197359741604,7.282062617316,13,"Sic Stats (113)"
3201.07245159622,6.77483003001068,7.945542326865,14,"Sic Stats (113)"
785.475771908723,7.82011922522273,8.867398529171,15,"Sic Stats (113)"
2301.32365791211,0.995967284835744,1.83515988204999,1,"Sic Stats (114)"
5530.58220283398,1.86841435072816,3.01690505436397,2,"Sic Stats (114)"
2251.88664619336,4.19975674632665,5.59365368852198,3,"Sic Stats (114)"
6263.73552314648,5.22774903384442,6.61928308501399,4,"Sic Stats (114)"
14455.0988043965,5.23119147793401,6.627211033583,5,"Sic Stats (114)"
